Nº,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
14,Gfgl347q,21/07/2024,08:00,SWEDEN - SUPERETTAN,Sandviken,Utsikten,ROUND 15,1.85,3.5,4.1,1.4,2.75,1.05,11.0,1.25,3.75,1.9,1.95,3.25,1.33,6.0,1.13,1.8,1.95,1.88,1.98,1.24,3.9,11.0,12.0,21.0,41.0,7.5,6.5,13.0,34.0,9.0,8.5,15.0,41.0,15.0,15.0,26.0,51.0,201.0
15,l4iASBHo,21/07/2024,08:35,CHINA - SUPER LEAGUE,Beijing Guoan,Tianjin Jinmen Tiger,ROUND 24,1.8,3.75,4.1,1.29,3.5,1.03,17.0,1.17,5.0,1.57,2.35,2.38,1.53,4.0,1.22,1.53,2.38,1.8,2.0,1.24,3.9,17.0,17.0,23.0,41.0,10.0,7.5,13.0,29.0,11.0,8.5,12.0,29.0,17.0,13.0,19.0,34.0,101.0
16,vwdaAU1H,21/07/2024,08:35,CHINA - SUPER LEAGUE,Henan Songshan Longmen,Zhejiang Professional,ROUND 24,2.3,3.75,2.8,1.25,3.75,1.02,21.0,1.13,6.0,1.44,2.7,2.0,1.73,3.5,1.29,1.4,2.75,2.3,1.6,1.45,2.68,21.0,15.0,19.0,29.0,15.0,8.0,11.0,19.0,15.0,10.0,11.0,21.0,23.0,15.0,19.0,29.0,81.0
17,ht039lHN,21/07/2024,08:35,CHINA - SUPER LEAGUE,Shenzhen Xinpengcheng,Changchun Yatai,ROUND 24,2.5,3.4,2.7,1.33,3.25,1.04,13.0,1.22,4.0,1.75,2.05,2.75,1.4,5.5,1.14,1.62,2.2,2.43,1.53,1.45,2.68,13.0,11.0,15.0,26.0,10.0,6.5,10.0,21.0,13.0,10.0,12.0,26.0,26.0,19.0,23.0,41.0,151.0
18,SfjERVWi,21/07/2024,08:35,CHINA - SUPER LEAGUE,Shanghai Port,Qingdao Hainiu,ROUND 24,1.08,11.0,21.0,1.11,6.5,41.0,29.0,1.04,13.0,1.17,5.0,1.44,2.63,2.0,1.73,1.8,1.95,,,,,34.0,51.0,101.0,800.0,19.0,23.0,41.0,101.0,10.0,13.0,29.0,67.0,8.5,11.0,26.0,67.0,251.0
19,pOhxp8Ra,21/07/2024,09:00,FINLAND - VEIKKAUSLIIGA,Mariehamn,SJK,-,4.5,3.6,1.7,1.33,3.25,1.04,13.0,1.22,4.0,1.8,2.0,2.75,1.4,5.5,1.14,1.75,2.0,4.4,1.2,2.1,1.7,12.0,8.0,8.5,13.0,13.0,7.0,8.5,13.0,23.0,15.0,15.0,23.0,51.0,34.0,41.0,41.0,201.0
20,O67UxVlS,21/07/2024,09:00,SWEDEN - ALLSVENSKAN,Norrkoping,Halmstad,ROUND 15,1.9,3.9,3.6,1.3,3.4,1.03,15.0,1.2,4.33,1.65,2.2,2.63,1.44,4.5,1.18,1.62,2.2,1.9,2.0,1.3,3.45,15.0,13.0,21.0,41.0,9.5,7.5,12.0,26.0,10.0,8.5,13.0,29.0,17.0,13.0,21.0,41.0,151.0
21,fmqhFzXO,21/07/2024,09:15,SWITZERLAND - SUPER LEAGUE,Young Boys,Sion,ROUND 1,1.45,4.5,6.25,1.25,3.75,1.03,17.0,1.14,5.5,1.53,2.4,2.25,1.57,4.0,1.22,1.67,2.1,1.45,2.68,1.13,5.9,17.0,21.0,34.0,67.0,9.5,9.0,19.0,41.0,8.5,8.5,15.0,41.0,11.0,11.0,21.0,41.0,151.0
22,b9aFwf8D,21/07/2024,09:15,SWITZERLAND - CHALLENGE LEAGUE,Vaduz,Stade Nyonnais,ROUND 1,1.72,3.8,4.2,1.3,3.2,1.03,9.0,1.17,4.4,1.53,2.35,2.25,1.57,3.65,1.24,1.52,2.37,1.72,2.05,,,9.0,15.5,27.0,65.0,10.25,7.8,13.5,35.0,10.75,8.25,12.5,32.0,15.5,12.0,18.0,40.0,200.0
23,I5ABlGeJ,21/07/2024,09:30,POLAND - DIVISION 1,Tychy,Legnica,ROUND 1,2.6,3.25,2.5,1.36,3.0,1.05,11.0,1.25,3.75,1.88,1.98,3.25,1.33,6.0,1.13,1.67,2.1,2.6,1.48,1.53,2.43,11.0,9.5,13.0,26.0,9.5,6.5,10.0,21.0,13.0,10.0,13.0,26.0,26.0,21.0,29.0,41.0,151.0
24,CQIwhk2B,21/07/2024,09:30,POLAND - DIVISION 1,LKS Lodz,Wisla,ROUND 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,rXXPis05,21/07/2024,09:45,POLAND - EKSTRAKLASA,Cracovia,Piast Gliwice,ROUND 1,2.4,3.1,2.88,1.53,2.38,1.08,7.5,1.44,2.63,2.35,1.57,4.5,1.18,11.0,1.05,2.0,1.75,2.38,1.55,1.4,2.85,7.5,7.5,13.0,34.0,6.5,6.0,11.0,29.0,11.0,10.0,17.0,41.0,23.0,23.0,41.0,67.0,451.0
26,2HSb2dZp,21/07/2024,10:00,URUGUAY - PRIMERA DIVISION,Liverpool M.,CA Cerro,TORNEO INTERMEDIO ,1.95,3.4,3.7,1.44,2.63,1.06,10.0,1.33,3.25,2.05,1.75,3.75,1.25,8.0,1.08,1.83,1.83,1.98,1.83,1.28,3.55,9.0,10.0,19.0,41.0,7.0,6.5,13.0,34.0,9.0,9.0,15.0,41.0,17.0,17.0,29.0,51.0,301.0
27,2mDD96UF,21/07/2024,10:00,SWEDEN - SUPERETTAN,Skovde AIK,Brage,ROUND 15,4.5,3.9,1.73,1.33,3.25,1.04,13.0,1.22,4.0,1.73,2.08,2.75,1.4,5.5,1.14,1.7,2.05,4.25,1.21,2.1,1.7,13.0,8.5,9.0,13.0,15.0,7.5,8.5,13.0,23.0,15.0,15.0,23.0,51.0,34.0,34.0,41.0,151.0
28,zmf2Amj3,21/07/2024,11:00,ESTONIA - MEISTRILIIGA,Levadia,Kuressaare,ROUND 20,1.15,6.3,12.5,1.21,4.1,1.01,17.5,1.08,5.9,1.35,2.84,1.88,1.75,2.98,1.32,2.17,1.66,,,,,19.0,32.0,90.0,350.0,8.0,12.5,35.0,120.0,5.8,8.75,24.0,90.0,5.8,9.0,24.0,90.0,600.0
29,SnrsqSt6,21/07/2024,11:00,FINLAND - VEIKKAUSLIIGA,Ilves,VPS,-,1.67,3.9,4.5,1.29,3.5,1.03,17.0,1.17,5.0,1.57,2.35,2.38,1.53,4.33,1.2,1.62,2.2,1.68,2.15,1.21,4.25,15.0,17.0,26.0,51.0,9.5,8.0,15.0,34.0,9.5,8.5,13.0,34.0,15.0,12.0,21.0,41.0,126.0
30,jurEZVYO,21/07/2024,11:00,BRAZIL - SERIE A,Gremio,Vitoria,ROUND 18,1.8,3.5,4.75,1.44,2.63,1.07,9.0,1.36,3.2,2.1,1.7,4.0,1.25,8.0,1.08,2.0,1.75,1.78,2.03,1.2,4.4,8.5,11.0,23.0,51.0,6.0,6.5,15.0,41.0,8.0,8.5,17.0,41.0,15.0,15.0,29.0,51.0,401.0
31,jg9MviKF,21/07/2024,11:30,SWEDEN - ALLSVENSKAN,Goteborg,Vasteras SK,ROUND 15,2.15,3.5,3.2,1.33,3.25,1.04,13.0,1.22,4.0,1.75,2.05,2.75,1.4,5.5,1.14,1.62,2.2,2.1,1.7,1.35,3.1,13.0,12.0,17.0,34.0,9.0,7.0,11.0,23.0,11.0,9.0,13.0,29.0,21.0,17.0,23.0,41.0,151.0
32,b192ZwIt,21/07/2024,11:30,SWITZERLAND - SUPER LEAGUE,Lausanne,Basel,ROUND 1,2.35,3.4,2.9,1.33,3.25,1.04,13.0,1.22,4.0,1.75,2.05,2.75,1.4,5.5,1.14,1.62,2.2,2.3,1.6,1.4,2.85,12.0,11.0,15.0,29.0,9.5,6.5,11.0,21.0,13.0,9.5,12.0,29.0,23.0,17.0,23.0,41.0,151.0
33,40kcYlcq,21/07/2024,11:30,SWEDEN - ALLSVENSKAN,Elfsborg,Mjallby,ROUND 15,1.9,3.9,3.5,1.33,3.25,1.03,15.0,1.22,4.0,1.7,2.1,2.75,1.4,5.0,1.17,1.67,2.1,1.95,1.95,1.3,3.45,15.0,12.0,19.0,41.0,8.5,7.5,12.0,26.0,10.0,8.5,15.0,29.0,17.0,15.0,23.0,41.0,151.0
34,ltkVMT64,21/07/2024,11:30,EGYPT - PREMIER LEAGUE,Al Masry,Arab Contractors,ROUND 31,1.8,3.1,4.8,1.5,2.27,1.06,6.5,1.47,2.32,2.32,1.47,3.95,1.17,9.3,1.01,2.12,1.57,1.75,1.95,,,6.3,9.5,26.0,100.0,5.2,6.3,17.0,70.0,7.2,8.75,21.0,80.0,14.5,17.0,40.0,150.0,900.0
35,6RCAXHng,21/07/2024,11:30,SWITZERLAND - SUPER LEAGUE,Luzern,Servette,ROUND 1,3.25,3.4,2.15,1.3,3.4,1.03,15.0,1.18,4.5,1.65,2.2,2.5,1.5,4.5,1.18,1.53,2.38,3.1,1.35,1.68,2.15,13.0,10.0,12.0,21.0,13.0,6.5,9.0,15.0,19.0,12.0,11.0,21.0,34.0,23.0,29.0,34.0,126.0
36,8ObJrz7U,21/07/2024,11:30,RUSSIA - PREMIER LEAGUE,Orenburg,Spartak Moscow,ROUND 1,3.39,3.8,2.19,1.34,3.18,1.01,13.8,1.22,3.82,1.82,2.15,2.77,1.39,4.9,1.12,1.63,2.22,,,,,,,,,,,,,,,,,,,,,
37,WC4BgTHS,21/07/2024,12:10,ARGENTINA - PRIMERA NACIONAL,San Telmo,Deportivo Moron,ROUND 24,1.91,3.0,4.75,1.62,2.2,1.14,5.5,1.57,2.25,2.88,1.4,6.0,1.13,15.0,1.03,2.5,1.5,1.98,1.88,1.2,4.4,5.5,8.5,21.0,51.0,5.0,6.5,17.0,41.0,7.5,10.0,23.0,51.0,17.0,21.0,41.0,101.0,201.0
38,0QZ04oFk,21/07/2024,12:30,SLOVENIA - PRVA LIGA,Maribor,Domzale,ROUND 1,1.4,4.45,7.1,1.34,3.0,1.04,8.25,1.22,3.8,1.7,2.07,2.6,1.44,4.35,1.18,1.91,1.8,,,,,8.25,18.5,45.0,175.0,7.2,8.75,22.0,80.0,6.8,8.25,19.5,70.0,9.25,11.25,26.0,90.0,700.0
39,QeZzxnBs,21/07/2024,12:30,SERBIA - SUPER LIGA,Novi Pazar,Sp. Subotica,ROUND 1,1.78,3.45,4.35,1.4,2.72,1.07,6.8,1.35,2.95,2.05,1.72,3.4,1.27,6.0,1.1,1.91,1.8,1.75,2.0,,,6.8,10.5,23.0,70.0,6.4,6.6,14.5,45.0,7.9,8.25,16.5,55.0,14.0,15.0,30.0,90.0,800.0
40,jwei82pn,21/07/2024,12:30,POLAND - EKSTRAKLASA,Lech Poznan,Gornik Zabrze,ROUND 1,1.85,3.9,3.6,1.4,2.75,1.05,11.0,1.3,3.4,1.98,1.88,3.4,1.3,7.0,1.1,1.91,1.91,1.85,2.0,1.28,3.55,11.0,10.0,19.0,41.0,7.0,7.5,13.0,29.0,8.5,8.5,17.0,34.0,15.0,15.0,26.0,51.0,301.0
41,vNoorndC,21/07/2024,12:30,FINLAND - VEIKKAUSLIIGA,KuPS,Lahti,-,1.29,5.0,8.0,1.33,3.25,1.04,13.0,1.22,4.0,1.7,2.1,2.75,1.4,5.0,1.17,2.1,1.67,1.3,3.45,1.1,7.0,13.0,19.0,41.0,101.0,7.0,10.0,23.0,67.0,6.0,9.0,23.0,51.0,8.0,12.0,29.0,81.0,501.0
42,tQt4DMsn,21/07/2024,12:30,URUGUAY - PRIMERA DIVISION,Progreso,Maldonado,TORNEO INTERMEDIO ,2.2,3.2,3.2,1.44,2.63,1.06,10.0,1.33,3.25,2.05,1.75,3.5,1.29,8.0,1.08,1.8,1.91,2.25,1.63,1.35,3.1,9.0,9.5,15.0,34.0,7.5,6.0,12.0,26.0,11.0,9.5,15.0,34.0,21.0,19.0,29.0,51.0,251.0
43,ni9lBOAm,21/07/2024,13:00,BULGARIA - PARVA LIGA,Botev Vratsa,Botev Plovdiv,ROUND 1,3.9,3.4,1.95,1.4,2.75,1.05,11.0,1.29,3.5,1.93,1.93,3.25,1.33,6.5,1.11,1.73,2.0,3.7,1.26,1.88,1.98,11.0,7.5,9.5,17.0,12.0,6.5,8.5,15.0,21.0,13.0,15.0,26.0,41.0,29.0,34.0,41.0,201.0
44,ddebBTzc,21/07/2024,13:00,ESTONIA - MEISTRILIIGA,Paide,Tallinna Kalev,ROUND 20,1.33,4.7,6.9,1.31,3.26,13.1,1.01,1.15,4.45,1.53,2.18,2.3,1.52,3.92,1.19,1.83,1.93,,,,,14.5,17.0,37.0,120.0,6.8,8.25,18.5,55.0,5.9,7.3,16.0,50.0,7.3,9.0,20.0,60.0,400.0
45,MwaLOBqe,21/07/2024,13:00,ROMANIA - LIGA 1,U. Cluj,FC Hermannstadt,ROUND 2,2.05,3.1,3.8,1.62,2.2,1.13,6.0,1.57,2.25,2.7,1.44,6.0,1.13,13.0,1.04,2.38,1.53,2.05,1.75,1.26,3.7,6.0,8.0,17.0,41.0,5.5,6.5,15.0,41.0,8.0,10.0,21.0,51.0,19.0,21.0,41.0,81.0,1250.0
46,lfbZQE9U,21/07/2024,13:30,CHILE - PRIMERA DIVISION,Palestino,Everton,ROUND 16,2.3,3.5,2.9,1.4,2.75,1.05,11.0,1.29,3.5,1.9,1.95,3.25,1.33,6.0,1.13,1.73,2.0,2.25,1.63,1.43,2.75,11.0,9.5,15.0,29.0,8.5,6.5,11.0,23.0,11.0,9.5,15.0,29.0,21.0,19.0,26.0,51.0,201.0
47,tC72nI75,21/07/2024,14:00,RUSSIA - PREMIER LEAGUE,Akhmat Grozny,Krasnodar,ROUND 1,3.05,3.7,2.4,1.36,3.08,1.01,10.0,1.23,3.74,1.87,2.08,2.89,1.36,5.2,1.11,1.65,2.18,,,,,,,,,,,,,,,,,,,,,
48,Yo4flvwg,21/07/2024,14:00,RUSSIA - PREMIER LEAGUE,Khimki,Dynamo Makhachkala,ROUND 1,2.22,3.33,3.78,1.53,2.46,1.06,6.8,1.43,2.62,2.46,1.64,4.33,1.18,8.4,1.03,2.03,1.75,,,,,,,,,,,,,,,,,,,,,
49,fyRiY3A6,21/07/2024,14:30,SERBIA - SUPER LIGA,TSC,IMT Novi Beograd,ROUND 1,1.4,4.45,7.0,1.32,3.1,1.04,8.75,1.2,4.05,1.62,2.22,2.42,1.5,4.1,1.2,1.82,1.88,,,,,8.75,21.0,50.0,150.0,7.6,8.75,21.0,70.0,7.1,8.25,17.5,60.0,9.5,11.0,24.0,70.0,500.0
50,ryWBs8mK,21/07/2024,14:30,SERBIA - SUPER LIGA,Tekstilac Odzaci,Vojvodina,ROUND 1,7.0,3.95,1.47,1.42,2.67,1.06,7.3,1.3,3.25,1.9,1.85,3.05,1.33,5.3,1.12,2.02,1.7,,,2.27,1.6,7.3,6.1,6.4,9.75,16.0,7.8,8.25,12.5,45.0,22.0,20.0,30.0,175.0,90.0,80.0,110.0,1000.0
51,KGu180j3,21/07/2024,15:00,PERU - LIGA 1,Grau,U. de Deportes,CLAUSURA ,3.2,3.4,2.05,1.5,2.5,1.07,9.0,1.36,3.0,2.2,1.65,4.0,1.22,9.0,1.07,2.0,1.73,3.3,1.33,1.73,2.08,8.5,6.5,9.5,19.0,8.5,6.5,9.5,19.0,15.0,12.0,19.0,34.0,41.0,29.0,41.0,67.0,351.0
52,OjsVHCjm,21/07/2024,15:00,ARGENTINA - LIGA PROFESIONAL,River Plate,Lanus,ROUND 6,1.44,4.2,8.0,1.36,3.0,1.06,10.0,1.25,3.75,1.9,1.95,3.25,1.33,6.0,1.13,2.0,1.75,1.43,2.75,1.11,6.8,10.0,19.0,41.0,81.0,6.5,7.5,23.0,51.0,6.5,8.5,19.0,51.0,9.5,13.0,29.0,67.0,401.0
53,vVR32aLk,21/07/2024,15:00,EGYPT - PREMIER LEAGUE,Enppi,ZED,ROUND 31,2.52,2.6,3.2,1.55,2.15,1.15,4.2,1.53,2.18,2.55,1.4,4.35,1.14,11.0,1.02,2.02,1.62,,,,,4.7,6.9,15.0,50.0,6.0,5.3,12.0,37.0,11.25,10.0,17.0,55.0,30.0,26.0,45.0,110.0,900.0
54,MgmwL7yH,21/07/2024,15:00,EGYPT - PREMIER LEAGUE,El Daklyeh,Zamalek,ROUND 31,7.5,4.05,1.4,1.39,2.55,1.01,9.8,1.26,3.15,1.82,1.88,2.8,1.33,5.5,1.1,1.98,1.65,,,,,10.0,6.2,6.3,9.25,17.0,8.25,8.25,11.75,50.0,24.0,21.0,29.0,200.0,100.0,90.0,110.0,900.0
55,AktlRpNN,21/07/2024,15:00,CANADA - CANADIAN PREMIER LEAGUE,Atl. Ottawa,Valour,-,1.75,3.6,4.6,1.42,2.85,1.06,7.9,1.29,3.4,1.88,1.9,3.05,1.34,5.4,1.13,1.8,1.91,1.72,2.1,,,7.9,12.5,30.0,90.0,6.6,7.3,15.5,45.0,8.5,8.5,16.0,55.0,14.5,15.0,28.0,75.0,600.0
56,tOBbdVX9,21/07/2024,15:00,ARGENTINA - PRIMERA NACIONAL,Defensores Unidos,Gimnasia y Tiro,ROUND 24,2.3,2.6,4.0,1.75,2.05,1.18,4.5,1.73,2.0,3.5,1.3,7.0,1.1,19.0,1.02,2.5,1.5,2.3,1.6,1.26,3.7,4.5,7.5,17.0,41.0,5.0,5.5,17.0,41.0,9.0,11.0,23.0,51.0,21.0,26.0,51.0,101.0,201.0
57,rg904KqB,21/07/2024,15:15,POLAND - EKSTRAKLASA,Motor Lublin,Rakow,ROUND 1,5.25,4.2,1.53,1.36,3.0,1.04,13.0,1.25,3.75,1.83,2.03,3.0,1.36,6.0,1.13,1.95,1.8,5.25,1.16,2.43,1.53,12.0,7.0,7.0,11.0,15.0,8.0,8.5,13.0,29.0,17.0,19.0,26.0,67.0,41.0,41.0,51.0,301.0
58,ttgU97iS,21/07/2024,15:15,SLOVENIA - PRVA LIGA,Celje,Bravo,ROUND 1,1.4,4.45,6.9,1.38,2.82,1.05,7.9,1.26,3.5,1.78,1.95,2.85,1.37,4.9,1.14,2.05,1.7,,,,,7.9,17.0,40.0,150.0,6.4,8.75,22.0,80.0,6.3,8.5,21.0,80.0,8.75,12.0,30.0,110.0,1000.0
59,lbEC5KvP,21/07/2024,15:15,BULGARIA - PARVA LIGA,Ludogorets,CSKA Sofia,ROUND 1,1.67,4.1,4.5,1.36,3.0,1.05,11.0,1.25,3.75,1.88,1.98,3.25,1.33,6.0,1.13,1.83,1.83,1.65,2.2,1.2,4.4,11.0,13.0,23.0,51.0,7.0,7.5,15.0,41.0,8.0,8.5,17.0,41.0,13.0,13.0,26.0,51.0,301.0
60,AqyUtjYM,21/07/2024,15:30,ARGENTINA - PRIMERA NACIONAL,Deportivo Maipu,Guillermo Brown,ROUND 24,1.75,3.4,5.0,1.57,2.25,1.1,7.0,1.53,2.38,2.6,1.48,5.5,1.14,13.0,1.04,2.5,1.5,1.73,2.08,1.18,4.65,6.5,9.0,23.0,51.0,5.0,7.0,17.0,51.0,7.0,9.5,23.0,51.0,13.0,19.0,41.0,101.0,201.0
61,AcG2ekmG,21/07/2024,15:30,ARGENTINA - PRIMERA NACIONAL,Deportivo Madryn,Gimnasia Mendoza,ROUND 24,2.2,2.9,3.7,1.67,2.1,1.14,5.5,1.62,2.2,2.88,1.4,6.5,1.11,15.0,1.03,2.5,1.5,2.15,1.68,1.28,3.55,5.5,7.5,17.0,41.0,5.0,6.0,15.0,41.0,8.5,11.0,23.0,51.0,19.0,23.0,41.0,101.0,201.0
62,GMyQsWIG,21/07/2024,16:00,ARGENTINA - PRIMERA NACIONAL,Gimnasia Jujuy,Agropecuario,ROUND 24,2.05,3.2,3.8,1.62,2.2,1.13,6.0,1.57,2.25,2.7,1.44,5.5,1.14,13.0,1.04,2.38,1.53,2.05,1.75,1.28,3.55,6.0,7.5,17.0,41.0,5.5,6.5,15.0,41.0,8.0,10.0,23.0,51.0,17.0,21.0,41.0,81.0,201.0
63,KQ4Nh7Kj,21/07/2024,16:00,BOLIVIA - DIVISION PROFESIONAL,Independiente,Aurora,CLAUSURA ,2.4,3.4,2.5,1.36,3.0,1.04,12.0,1.22,4.0,1.75,2.05,3.0,1.36,5.5,1.14,1.62,2.2,,,,,12.0,10.0,13.0,26.0,9.5,7.0,10.0,21.0,13.0,10.0,13.0,26.0,23.0,19.0,26.0,41.0,151.0
64,MFGYXFM8,21/07/2024,16:00,ROMANIA - LIGA 1,Din. Bucuresti,Petrolul,ROUND 2,2.05,3.1,3.7,1.5,2.5,1.08,7.5,1.4,2.75,2.35,1.57,4.33,1.2,10.0,1.06,2.0,1.73,2.08,1.73,1.28,3.55,7.5,9.0,17.0,41.0,6.0,6.0,13.0,34.0,9.0,9.5,17.0,41.0,19.0,19.0,34.0,67.0,1250.0
